index	par_id	category	region	text	label	subgroup
9324	@@25122337	homeless	sg	Speaking to TNM about the initiative , Anoop , one of the coordinators of the programme says that a one-time activity to help a homeless family gradually grew into an initiative .	0	homelessness
9328	@@20354035	homeless	in	The figures cited by the UNICEF highlighted only the plight of children in the northern states of the country . Child rights activists fear that the all India figure of flood-affected children could go as high as 20 million as several children have died and become homeless in Assam and West Bengal too .	0	homelessness
9337	@@14419851	in-need	ke	"The agency 's statement also quoted Raouf Mazou , UNHCR representative in Kenya , as saying : "" The complex Somali refugee situation requires a comprehensive approach to solutions , which includes continued protection for those who remain in need of asylum , adequate support for those who choose to return voluntarily , as well as other alternatives such as third-country resettlement . """	0	homelessness
9340	@@18904606	in-need	za	Since August 2016 , in numerous DA led governments , we have begun to deliver on our promises and change has taken root . Across Gauteng , DA-led governments have cut out corruption , exposed ANC looting , dismissed implicated cadres , rescued public money from ANC patronage and landed plans to deliver for those in need .	1	homelessness
9342	@@8089709	in-need	us	Wow , all five of these women are so dedicated and have given so much back to those in need , it is so inspiring ! What do you guys think of their flawless covers ? VOTE @	4	homelessness
9352	@@8844870	in-need	bd	""" Access to medical treatment is not a privilege it is a fundamental right . Immediate and sustained humanitarian access to reach all people in need in Syria must be a priority . It should not be subject to negotiation . """	0	homelessness
9359	@@2888639	homeless	us	"More than once , a mentally ill homeless person showed up at the front door of the building , insisting that they either lived there or wanted to rent an apartment . The historic district of Rockville was a "" nice "" part of town in which you almost never saw people living on the street , so it was even stranger ."	0	homelessness
9360	@@15262419	homeless	za	Zak Valentine , the man accused of faking his own death and murdering a homeless man , makes his way down to the court 's holding cells after Magistrate Keith Page denied his bail application .	0	homelessness
9362	@@3042843	homeless	us	"But he said when the company sent him his refund , they 're going to give all of the money to a group in Columbus that helps the homeless . "" We 're just going to donate it directly to that group and let them help other homeless people , because that 's what was intended to happen , "" he said ."	0	homelessness
9363	@@25707697	in-need	ke	Kikuyu music legend Joseph Kamaru in need of medical aid	0	homelessness
9369	@@20099540	homeless	ie	As well as a resource centre that provides employment help , medical care and other vital advice , the charity runs hostels for the most vulnerable of homeless people who are otherwise sleeping on the streets .	1	homelessness
9374	@@4474060	in-need	gb	""" We have done so well to raise so much money but now we are in need of that final push so we can make it a reality ."	0	homelessness
9381	@@1872258	in-need	ng	Kehinde is full of enlightened and progressive ideas . For example , he believes in gender equality through the empowerment of women and widows . Class equality is also high on the agenda , setting up welfare and benefits systems to help those in need and creating new employment possibilities in the community .	0	homelessness
9384	@@24533712	in-need	gh	"She added that "" the App is user-friendly , easy to navigate and able to give information on all the services and promotions on offer at any Total service station and the app has car maintenance tips and a direct contact to the customer service officers who are ready to assist clients in need . """	0	homelessness
9385	@@1955909	homeless	tz	Various other areas have been experiencing excessive rains as predicted , for instance Uyui District in Tabora Region where it was reported mid this week that rains damaged or washed away more than 150 housing units in several villages , rending hundreds homeless .	0	homelessness
9386	@@40077410	homeless	lk	A happy day it was indeed when a 31 homeless street dogs found their forever homes in the loving arms of the kind children and adults who visited Embark 's ' Adopt A Dog Day ' at Lyceum International School , Nugegoda on the 15th of September . Students from grades 1 to 8 were invited to attend along with their families and friends . The organizers were delighted by the fact that all the puppies and adult dogs who had been put up for adoption found good homes and new families in record time . In fact , Embark ran out of dogs as the demand was so high , but this was just the first adoption day of many more to come at the Lyceum Schools , so everyone who missed out can find their forever friends at future adoption days .	0	homelessness
9406	@@20284953	in-need	au	The backdrop to the year has been William , Kate and Harry 's mental health campaign , Heads Together , which has encouraged people to speak about their problems or be a sympathetic ear for others in need .	0	homelessness
9411	@@9977503	in-need	ph	""" The boxing community is wonderful at helping those in need , today is a prime example ."	1	homelessness
